provider_id,provider_name,system_family,indicator_id,indicator_value,evidence_url,evidence_excerpt,coder_email_or_id,date_coded_utc,last_reviewed_utc
vframe,VFRAME.io,VFRAME,GOV2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,GOV10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,INC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,TRA10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
vframe,VFRAME.io,VFRAME,ACC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV6,Yes,https://mnemonic.org/en/our-work/,Non-profit works with journalists and human rights defenders; open-source tools.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV8,Yes,https://syrianarchive.org/en/about/methods-and-tools/,Software released in free and open-source formats to ensure transparency.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),GOV10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),INC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA6,Yes,https://syrianarchive.org/en/about/privacy/,"Privacy Policy (Mnemonic gUG) detailing legal basis,rights,and retention.",gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),TRA10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
syrian_archive,Mnemonic / Syrian Archive,Syrian Archive (OSINT pipeline),ACC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,GOV10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,INC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,TRA10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
cirrolytix_aedes,CirroLytix Research Services,Project AEDES,ACC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV3,1,https://github.com/drivendataorg/zamba/issues,Public GitHub Issues for user feedback and bug reports.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,GOV10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,INC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA3,Yes,https://github.com/drivendataorg/zamba,License: MIT (explicit in repository).,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA5,Yes,https://github.com/drivendataorg/zamba/releases,Versioned releases for Zamba.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA6,Yes,https://www.drivendata.org/privacypolicy/,DrivenData Privacy Policy applies to online services.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,TRA10,Yes,https://zamba.drivendata.org/docs/v2.6/models/species-detection/,Download the weights file and configuration from the Model Zoo.,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
drivendata_zamba,DrivenData,Zamba,ACC10,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV1,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV2,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV3,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV4,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV5,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV6,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV7,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV8,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
botalite_factalite,Botalite,Factalite,GOV9,Unknown,,,gpt5pro@aipi.local,2025-10-07T01:35:13Z,2025-10-07T01:35:13Z
